image_path,disease,tissue,source,width,height,filename,magnification
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1194.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1195.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1196.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1197.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1198.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1199.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.12.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.120.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1200.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1201.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1202.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1203.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1204.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1205.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1206.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1207.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1208.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1209.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.121.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1210.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1211.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1212.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1213.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1214.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1215.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1216.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1217.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1218.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1219.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.122.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1220.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1221.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1222.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1223.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1224.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1225.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1226.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1227.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1228.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1229.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.123.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1230.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1231.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1232.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1233.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1234.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1235.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1236.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1237.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1238.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1239.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.124.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1240.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1241.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1242.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1243.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1244.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1245.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1246.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1247.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1248.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1249.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.125.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1250.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1251.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1252.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1253.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1254.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1255.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1256.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1257.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1258.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1259.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.126.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1260.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1261.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1262.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1263.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1264.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1265.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1266.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1267.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1268.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1269.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.127.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1270.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1271.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1272.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1273.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1274.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1275.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1276.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1277.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1278.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1279.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.128.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1280.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1281.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1282.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1283.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1284.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1285.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1286.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1287.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1288.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1289.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.129.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1290.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1291.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1292.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1293.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1294.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1295.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1296.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1297.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1298.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1299.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.13.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.130.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1300.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1301.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1302.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1303.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1304.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1305.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1306.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1307.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1308.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1309.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.131.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1310.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1311.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1312.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1313.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1314.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1315.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1316.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1317.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1318.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1319.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.132.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1320.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1321.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1322.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1323.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1324.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1325.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1326.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1327.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1328.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1329.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.133.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1330.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1331.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1332.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1333.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1334.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1335.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1336.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1337.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1338.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1339.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.134.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1340.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1341.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1342.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1343.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1344.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1345.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1346.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1347.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1348.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1349.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.135.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1350.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1351.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.1352.jpg,coccidiosis,viscera,kaggle,512,512,,
